Parent ZAI,Reaction ID,Daughter ZAI,Cross-section
541240,17,541220,1.42E-06
541240,102,541250,4.61E-01
541240,103,531240,1.60E-04
541250,16,541240,3.63E-03
541250,102,541260,8.63E-01
541250,103,531250,5.52E-04
541260,16,541250,1.71E-03
541260,17,541240,9.03E-05
541260,102,541270,4.93E-01
541260,103,531260,5.13E-05
541270,16,541260,4.71E-03
541270,102,541280,5.32E-01
541270,103,531270,9.38E-05
541280,16,541270,1.77E-03
541280,17,541260,2.60E-04
541280,102,541290,2.49E-01
541280,103,531280,4.24E-05
541290,16,541280,6.53E-03
541290,17,541270,2.26E-04
541290,102,541300,3.04E-01
541290,103,531290,1.63E-05
541300,16,541290,3.19E-03
541300,17,541280,6.24E-04
541300,102,541310,1.75E-01
541300,103,531300,1.15E-05
541310,16,541300,6.40E-03
541310,17,541290,1.52E-04
541310,102,541320,2.27E-01
541310,103,531310,1.71E-05
541320,16,541310,2.57E-03
541320,17,541300,1.45E-04
541320,102,541330,8.30E-02
541320,103,531320,1.43E-05
541330,16,541320,1.11E-02
541330,17,541310,3.73E-04
541330,102,541340,7.23E-02
541330,103,531330,4.61E-06
541340,16,541330,3.35E-03
541340,17,541320,1.71E-04
541340,102,541350,8.42E-02
541340,103,531340,1.37E-05
541350,16,541340,8.39E-03
541350,17,541330,5.08E-04
541350,102,541360,3.98E-02
541350,103,531350,2.46E-06
541360,16,541350,5.26E-03
541360,17,541340,2.42E-04
541360,102,541370,2.91E-02
541360,103,531360,1.23E-05
551330,16,551320,2.45E-03
551330,17,551310,2.20E-04
551330,102,551340,3.06E-01
551330,103,541330,2.41E-05
551340,16,551330,9.37E-03
551340,17,551320,3.17E-04
551340,102,551350,5.90E-01
551340,103,541340,7.93E-06
551350,16,551340,4.50E-03
551350,17,551330,4.58E-04
551350,102,551360,1.21E-01
551350,103,541350,4.63E-06
551360,16,551350,1.02E-02
551360,17,551340,4.48E-04
551360,102,551370,1.05E-01
551360,103,541360,3.89E-06
551370,16,551360,5.49E-03
551370,17,551350,6.51E-04
551370,102,551380,1.24E-02
551370,103,541370,2.67E-06
561300,16,561290,1.94E-03
561300,17,561280,7.64E-05
561300,102,561310,6.69E-01
561300,103,551300,1.15E-04
561310,16,561300,3.95E-03
561310,102,561320,4.66E-01
561310,103,551310,2.90E-04
561320,16,561310,2.01E-03
561320,17,561300,1.77E-04
561320,102,561330,3.48E-01
561320,103,551320,3.42E-05
561330,16,561320,3.70E-03
561330,17,561310,1.63E-05
561330,102,561340,3.22E-01
561330,103,551330,7.85E-05
561340,16,561330,2.02E-03
561340,17,561320,3.02E-04
561340,102,561350,2.57E-01
561340,103,551340,1.23E-05
561350,16,561340,7.46E-03
561350,17,561330,2.67E-04
561350,102,561360,3.43E-01
561350,103,551350,1.26E-05
561360,16,561350,2.93E-03
561360,17,561340,3.72E-04
561360,102,561370,2.15E-01
561360,103,551360,7.34E-06
561370,16,561360,1.03E-02
561370,17,561350,2.85E-04
561370,102,561380,1.03E-01
561370,103,551370,6.11E-06
561380,16,561370,3.25E-03
561380,17,561360,2.46E-04
561380,102,561390,4.19E-02
561380,103,551380,6.10E-06
561390,16,561380,1.04E-02
561390,102,561400,2.90E-02
561390,103,551390,4.42E-06
561400,16,561390,1.20E-02
561400,17,561380,1.82E-03
561400,102,561410,4.72E-02
561400,103,551400,3.83E-06
571380,16,571370,6.92E-03
571380,17,571360,2.25E-04
571380,102,571390,1.80E-01
571380,103,561380,1.42E-05
571390,16,571380,3.02E-03
571390,17,571370,1.46E-04
571390,102,571400,6.17E-02
571390,103,561390,1.02E-05
571400,16,571390,8.90E-03
571400,17,571380,3.36E-04
571400,102,571410,7.88E-02
571400,103,561400,1.74E-05
581360,16,581350,2.30E-03
581360,17,581340,4.97E-06
581360,102,581370,2.81E-01
581360,103,571360,9.46E-05
581370,16,581360,3.53E-03
581370,102,581380,4.61E-01
581370,103,571370,1.23E-04
581380,16,581370,2.40E-03
581380,17,581360,4.50E-06
581380,102,581390,1.84E-01
581380,103,571380,5.22E-05
581390,16,581380,3.66E-03
581390,17,581370,1.40E-05
581390,102,581400,2.75E-01
581390,103,571390,3.93E-05
581400,16,581390,2.79E-03
581400,17,581380,3.18E-04
581400,102,581410,4.10E-02
581400,103,571400,1.21E-05
581410,16,581400,1.18E-02
581410,17,581390,2.92E-04
581410,102,581420,1.81E-01
581410,103,571410,1.67E-05
581420,16,581410,9.47E-03
581420,17,581400,6.96E-04
581420,102,581430,6.64E-02
581420,103,571420,9.67E-06
581430,16,581420,1.04E-02
581430,17,581410,7.35E-04
581430,102,581440,8.86E-02
581430,103,571430,6.64E-06
581440,16,581430,1.10E-02
581440,17,581420,1.78E-03
581440,102,581450,1.52E-02
581440,103,571440,5.12E-06
581371,16,581360,2.95E-03
581371,102,581380,7.10E-01
581371,103,571370,1.13E-04
591410,16,591400,2.40E-03
591410,17,591390,2.53E-05
591410,102,591420,1.30E-01
591410,103,581410,2.28E-05
591420,16,591410,7.15E-03
591420,17,591400,1.50E-04
591420,102,591430,2.10E-01
591420,103,581420,3.60E-05
591430,16,591420,8.82E-03
591430,17,591410,7.48E-04
591430,102,591440,6.88E-02
591430,103,581430,7.74E-06
601420,16,601410,2.36E-03
601420,17,601400,2.26E-05
601420,102,601430,8.93E-02
601420,103,591420,2.77E-05
601430,16,601420,5.47E-03
601430,17,601410,1.30E-04
601430,102,601440,2.02E-01
601430,103,591430,2.22E-05
601440,16,601430,4.03E-03
601440,17,601420,2.70E-04
601440,102,601450,1.12E-01
601440,103,591440,2.22E-05
601450,16,601440,8.48E-03
601450,17,601430,4.60E-04
601450,102,601460,2.73E-01
601450,103,591450,1.38E-05
601460,16,601450,5.52E-03
601460,17,601440,6.09E-04
601460,102,601470,1.07E-01
601460,103,591460,1.26E-05
601470,16,601460,1.20E-02
601470,17,601450,8.09E-04
601470,102,601480,4.80E-01
601470,103,591470,9.89E-06
601480,16,601470,7.76E-03
601480,17,601460,7.31E-04
601480,102,601490,1.30E-01
601480,103,591480,7.35E-06
601490,16,601480,1.49E-02
601490,102,601500,3.64E-01
601490,103,591490,3.88E-06
601500,16,601490,5.12E-03
601500,17,601480,1.03E-03
601500,102,601510,1.90E-01
601500,103,591500,3.92E-06
611430,16,611420,2.31E-03
611430,17,611410,4.46E-06
611430,102,611440,3.49E-01
611430,103,601430,8.06E-05
611440,16,611430,7.68E-03
611440,17,611420,1.38E-04
611440,102,611450,8.57E-01
611440,103,601440,1.71E-04
611450,16,611440,7.45E-03
611450,17,611430,6.56E-04
611450,102,611460,5.23E-01
611450,103,601450,3.90E-05
611460,16,611450,8.77E-03
611460,102,611470,9.56E-01
611460,103,601460,1.90E-05
611470,16,611460,7.36E-03
611470,17,611450,7.59E-04
611470,102,611480,6.56E-01
611470,103,601470,1.13E-05
611480,16,611470,1.17E-02
611480,17,611460,8.44E-04
611480,102,611490,1.00E+00
611480,103,601480,8.13E-06
611490,16,611480,7.94E-03
611490,17,611470,1.04E-03
611490,102,611500,5.99E-01
611490,103,601490,5.89E-06
611500,16,611490,1.42E-02
611500,102,611510,9.55E-01
611500,103,601500,9.59E-06
611510,16,611500,4.02E-03
611510,17,611490,9.06E-04
611510,102,611520,5.50E-01
611510,103,601510,8.39E-06
611481,16,611470,5.42E-03
611481,17,611460,5.17E-04
611481,102,611490,3.49E+00
611481,103,601480,1.03E-05
621440,16,621430,2.44E-03
621440,17,621420,0.00E+00
621440,102,621450,1.35E-01
621440,103,611440,6.70E-05
621450,16,621440,5.18E-03
621450,17,621430,2.45E-05
621450,102,621460,6.20E-01
621450,103,611450,9.07E-05
621460,16,621450,3.66E-03
621460,102,621470,2.27E-01
621460,103,611460,1.60E-05
621470,16,621460,4.46E-03
621470,17,621450,2.13E-04
621470,102,621480,5.92E-01
621470,103,611470,2.35E-05
621480,16,621470,4.09E-03
621480,17,621460,1.53E-04
621480,102,621490,1.91E-01
621480,103,611480,1.18E-05
621490,16,621480,7.06E-03
621490,17,621470,4.27E-04
621490,102,621500,1.08E+00
621490,103,611490,1.41E-05
621500,16,621490,4.31E-03
621500,17,621480,5.15E-04
621500,102,621510,3.20E-01
621500,103,611500,1.77E-05
621510,16,621500,1.10E-02
621510,17,621490,6.63E-04
621510,102,621520,1.47E+00
621510,103,611510,1.34E-05
621520,16,621510,3.93E-03
621520,17,621500,5.48E-04
621520,102,621530,3.48E-01
621520,103,611520,1.12E-05
621530,16,621520,1.10E-02
621530,17,621510,6.18E-04
621530,102,621540,5.34E-01
621530,103,611530,2.05E-05
621540,16,621530,6.03E-03
621540,17,621520,7.07E-04
621540,102,621550,2.33E-01
621540,103,611540,7.62E-06
631510,16,631500,4.46E-03
631510,17,631490,7.37E-04
631510,102,631520,2.00E+00
631510,103,621510,3.19E-05
631520,16,631510,7.53E-03
631520,17,631500,5.87E-04
631520,102,631530,2.47E+00
631520,103,621520,1.33E-05
631530,16,631520,3.78E-03
631530,17,631510,6.67E-04
631530,102,631540,1.43E+00
631530,103,621530,1.41E-05
631540,16,631530,9.60E-03
631540,17,631520,5.70E-04
631540,102,631550,1.80E+00
631540,103,621540,7.00E-05
631550,16,631540,4.98E-03
631550,17,631530,7.88E-04
631550,102,631560,6.08E-01
631550,103,621550,8.25E-05
631560,16,631550,1.07E-02
631560,17,631540,7.07E-04
631560,102,631570,3.38E-01
631560,103,621560,4.33E-06
631570,16,631560,9.48E-03
631570,17,631550,1.18E-03
631570,102,631580,6.45E-01
631570,103,621570,8.01E-06
641520,16,641510,2.99E-03
641520,17,641500,3.61E-04
641520,102,641530,7.16E-01
641520,103,631520,1.13E-05
641530,16,641520,5.75E-03
641530,17,641510,3.23E-04
641530,102,641540,1.39E+00
641530,103,631530,1.49E-05
641540,16,641530,3.16E-03
641540,17,641520,5.20E-04
641540,102,641550,6.17E-01
641540,103,631540,1.04E-05
641550,16,641540,6.39E-03
641550,17,641530,7.73E-04
641550,102,641560,1.33E+00
641550,103,631550,9.94E-06
641560,16,641550,3.77E-03
641560,17,641540,6.88E-04
641560,102,641570,4.04E-01
641560,103,631560,8.23E-06
641570,16,641560,7.48E-03
641570,17,641550,7.47E-04
641570,102,641580,7.39E-01
641570,103,631570,1.05E-05
641580,16,641570,4.64E-03
641580,17,641560,5.10E-04
641580,102,641590,3.26E-01
641580,103,631580,8.12E-06
641590,16,641580,1.11E-02
641590,102,641600,4.99E-01
641590,103,631590,5.08E-06
641600,16,641590,6.85E-03
641600,17,641580,1.07E-03
641600,102,641610,2.04E-01
641600,103,631600,4.81E-06
651580,16,651570,8.60E-03
651580,102,651590,1.93E+00
651580,103,641580,1.41E-05
651590,16,651580,6.61E-03
651590,17,651570,9.20E-04
651590,102,651600,1.03E+00
651590,103,641590,7.69E-06
651600,16,651590,7.03E-03
651600,17,651580,5.93E-04
651600,102,651610,1.09E+00
651600,103,641600,1.83E-05
651610,16,651600,6.34E-03
651610,102,651620,8.81E-01
651610,103,641610,5.36E-06
661540,16,661530,2.65E-03
661540,17,661520,8.17E-05
661540,102,661550,1.15E+00
661540,103,651540,5.33E-05
661550,16,661540,6.44E-03
661550,102,661560,2.19E+00
661550,103,651550,1.01E-04
661560,16,661550,3.02E-03
661560,17,661540,8.86E-05
661560,102,661570,1.00E+00
661560,103,651560,3.84E-05
661570,16,661560,7.83E-03
661570,102,661580,1.95E+00
661570,103,651570,2.73E-05
661580,16,661570,3.31E-03
661580,17,661560,7.89E-05
661580,102,661590,6.86E-01
661580,103,651580,3.30E-05
661590,16,661580,8.76E-03
661590,17,661570,3.35E-04
661590,102,661600,2.04E+00
661590,103,651590,4.09E-05
661600,16,661590,3.64E-03
661600,17,661580,3.21E-04
661600,102,661610,5.50E-01
661600,103,651600,1.85E-05
661610,16,661600,7.30E-03
661610,17,661590,6.27E-04
661610,102,661620,9.83E-01
661610,103,651610,1.62E-05
661620,16,661610,4.81E-03
661620,17,661600,5.61E-04
661620,102,661630,3.84E-01
661620,103,651620,9.26E-06
661630,16,661620,9.02E-03
661630,17,661610,8.41E-04
661630,102,661640,5.66E-01
661630,103,651630,6.50E-06
661640,16,661630,6.03E-03
661640,17,661620,7.89E-04
661640,102,661650,2.55E-01
661640,103,651640,6.05E-06
671650,16,671640,5.67E-03
671650,17,671630,7.56E-04
671650,102,671660,6.85E-01
671661,16,671650,9.95E-03
671661,17,671640,7.84E-04
671661,102,671670,6.82E-01
671661,103,661660,1.43E-05
681620,16,681610,3.05E-03
681620,17,681600,5.11E-05
681620,102,681630,5.26E-01
681620,103,671620,2.50E-05
681630,16,681620,7.35E-03
681630,102,681640,1.87E+00
681630,103,671630,2.30E-05
681640,16,681630,3.57E-03
681640,17,681620,2.05E-04
681640,102,681650,1.16E+00
681640,103,671640,2.04E-05
681650,16,681640,8.92E-03
681650,102,681660,1.33E+00
681650,103,671650,1.48E-05
681660,16,681650,5.50E-03
681660,17,681640,5.91E-04
681660,102,681670,4.58E-01
681660,103,671660,1.49E-05
681670,16,681660,1.09E-02
681670,17,681650,5.92E-04
681670,102,681680,7.87E-01
681670,103,671670,1.57E-05
681680,16,681670,7.71E-03
681680,17,681660,9.92E-04
681680,102,681690,2.82E-01
681680,103,671680,1.15E-05
681690,16,681680,1.32E-02
681690,102,681700,3.40E-01
681690,103,671690,4.99E-06
681700,16,681690,1.05E-02
681700,17,681680,1.51E-03
681700,102,681710,1.86E-01
681700,103,671700,7.32E-06
691680,16,691670,9.24E-03
691680,17,691660,4.30E-04
691680,102,691690,1.14E+00
691680,103,681680,1.51E-05
691690,16,691680,6.75E-03
691690,17,691670,6.06E-04
691690,102,691700,6.10E-01
691690,103,681690,1.07E-05
691700,16,691690,1.02E-02
691700,17,691680,8.00E-04
691700,102,691710,1.01E+00
691700,103,681700,9.84E-06
691710,16,691700,7.47E-03
691710,102,691720,5.70E-01
691710,103,681710,5.75E-06
701680,16,701670,3.59E-03
701680,17,701660,2.24E-04
701680,102,701690,8.27E-01
701680,103,691680,3.66E-05
701690,16,701680,7.61E-03
701690,102,701700,1.28E+00
701690,103,691690,1.75E-05
701700,16,701690,6.87E-03
701700,17,701680,4.31E-04
701700,102,701710,5.12E-01
701700,103,691700,2.70E-05
701710,16,701700,9.15E-03
701710,17,701690,7.97E-04
701710,102,701720,6.50E-01
701710,103,691710,3.02E-05
701720,16,701710,7.31E-03
701720,17,701700,8.93E-04
701720,102,701730,2.90E-01
701720,103,691720,2.19E-05
701730,16,701720,9.65E-03
701730,17,701710,9.99E-04
701730,102,701740,4.21E-01
701730,103,691730,1.92E-05
701740,16,701730,8.50E-03
701740,17,701720,1.28E-03
701740,102,701750,1.63E-01
701740,103,691740,1.45E-05
701750,16,701740,1.32E-02
701750,102,701760,4.67E-01
701750,103,691750,4.20E-06
701760,16,701750,1.09E-02
701760,17,701740,1.87E-03
701760,102,701770,1.37E-01
701760,103,691760,8.54E-06
711750,16,711740,5.46E-03
711750,17,711730,1.15E-03
711750,102,711760,7.41E-01
711750,103,701750,1.71E-04
711760,16,711750,7.08E-03
711760,17,711740,9.41E-04
711760,102,711770,9.18E-01
711760,103,701760,1.69E-04
721740,16,721730,5.06E-03
721740,17,721720,6.84E-04
721740,102,721750,5.74E-01
721740,103,711740,3.90E-05
721750,16,721740,8.48E-03
721750,102,721760,1.26E+00
721750,103,711750,1.49E-05
721760,16,721750,7.04E-03
721760,17,721740,1.03E-03
721760,102,721770,3.21E-01
721760,103,711760,2.63E-05
721770,16,721760,1.04E-02
721770,17,721750,1.15E-03
721770,102,721780,8.31E-01
721770,103,711770,2.83E-05
721780,16,721770,1.06E-02
721780,17,721760,1.59E-03
721780,102,721790,2.10E-01
721780,103,711780,1.77E-05
721790,16,721780,1.30E-02
721790,17,721770,1.67E-03
721790,102,721800,5.24E-01
721790,103,711790,1.99E-05
721800,16,721790,1.00E-02
721800,17,721780,1.89E-03
721800,102,721810,1.70E-01
721800,103,711800,1.17E-05
721810,16,721800,1.55E-02
721810,17,721790,1.23E-03
721810,102,721820,1.31E-01
721810,103,711810,7.57E-06
721820,16,721810,1.29E-02
721820,17,721800,1.25E-03
721820,102,721830,7.71E-02
721820,103,711820,3.03E-06
731800,16,731790,1.11E-02
731800,17,731780,9.52E-04
731800,102,731810,1.06E+00
731800,103,721800,3.79E-05
731810,16,731800,9.39E-03
731810,17,731790,9.42E-04
731810,102,731820,4.94E-01
731810,103,721810,1.26E-05
731820,16,731810,9.29E-03
731820,17,731800,1.23E-03
731820,102,731830,5.68E-01
741800,16,741790,4.77E-03
741800,17,741780,1.17E-04
741800,102,741810,3.45E-01
741800,103,731800,1.25E-05
741810,16,741800,7.39E-03
741810,102,741820,1.71E+00
741810,103,731810,1.08E-05
741820,16,741810,6.12E-03
741820,17,741800,4.24E-04
741820,102,741830,2.49E-01
741820,103,731820,8.18E-06
741830,16,741820,1.23E-02
741830,17,741810,5.79E-04
741830,102,741840,3.64E-01
741830,103,731830,7.62E-06
741840,16,741830,7.58E-03
741840,17,741820,6.03E-04
741840,102,741850,2.40E-01
741840,103,731840,5.69E-06
741850,16,741840,1.35E-02
741850,102,741860,5.56E-01
741850,103,731850,3.97E-06
741860,16,741850,7.49E-03
741860,17,741840,9.00E-04
741860,102,741870,1.95E-01
741860,103,731860,3.16E-06
751850,16,751840,7.66E-03
751850,17,751830,7.08E-04
751850,102,751860,6.96E-01
751850,103,741850,1.60E-05
751870,16,751860,8.43E-03
751870,17,751850,1.11E-03
751870,102,751880,6.02E-01
751870,103,741870,1.09E-05
751861,16,751850,8.64E-03
751861,102,751870,1.67E+00
751861,103,741860,7.51E-06
761840,16,761830,4.94E-03
761840,17,761820,1.87E-04
761840,102,761850,4.60E-01
761840,103,751840,2.79E-05
761850,16,761840,8.15E-03
761850,102,761860,1.45E+00
761850,103,751850,1.47E-05
761860,16,761850,6.88E-03
761860,17,761840,5.36E-04
761860,102,761870,3.78E-01
761860,103,751860,1.46E-05
761870,16,761860,1.15E-02
761870,17,761850,8.58E-04
761870,102,761880,7.01E-01
761870,103,751870,1.72E-05
761880,16,761870,9.60E-03
761880,17,761860,7.56E-04
761880,102,761890,3.48E-01
761880,103,751880,9.71E-06
761890,16,761880,1.19E-02
761890,17,761870,9.86E-04
761890,102,761900,5.95E-01
761890,103,751890,1.60E-05
761900,16,761890,9.72E-03
761900,17,761880,9.94E-04
761900,102,761910,2.17E-01
761900,103,751900,6.15E-06
761910,16,761900,9.72E-03
761910,17,761890,1.45E-03
761910,102,761920,7.22E-01
761910,103,751910,9.19E-06
761920,16,761910,1.02E-02
761920,17,761900,1.22E-03
761920,102,761930,1.35E-01
761920,103,751920,4.06E-06
771910,16,771900,4.93E-03
771910,17,771890,9.76E-04
771910,102,771920,7.58E-01
771910,103,761910,1.13E-05
771920,16,771910,7.41E-03
771920,17,771900,1.22E-03
771920,102,771930,1.21E+00
771920,103,761920,2.90E-05
771930,16,771920,6.95E-03
771930,17,771910,8.97E-04
771930,102,771940,6.75E-01
771930,103,761930,6.76E-06
771941,16,771930,1.16E-02
771941,102,771950,8.57E-01
771941,103,761940,5.45E-06
781900,16,781890,3.19E-03
781900,17,781880,1.60E-04
781900,102,781910,7.19E-01
781900,103,771900,1.70E-05
781910,16,781900,8.72E-03
781910,17,781890,5.21E-04
781910,102,781920,9.93E-01
781910,103,771910,2.85E-05
781920,16,781910,4.10E-03
781920,17,781900,3.26E-04
781920,102,781930,4.64E-01
781920,103,771920,1.14E-05
781930,16,781920,8.29E-03
781930,17,781910,9.64E-04
781930,102,781940,4.86E-01
781930,103,771930,1.95E-05
781940,16,781930,4.96E-03
781940,17,781920,6.57E-04
781940,102,781950,3.54E-01
781940,103,771940,1.01E-05
781950,16,781940,6.23E-03
781950,17,781930,9.03E-04
781950,102,781960,4.96E-01
781950,103,771950,1.42E-05
781960,16,781950,5.31E-03
781960,17,781940,7.86E-04
781960,102,781970,4.00E-01
781960,103,771960,4.63E-06
781970,16,781960,1.00E-02
781970,17,781950,1.45E-03
781970,102,781980,1.90E-01
781970,103,771970,8.04E-06
781980,16,781970,7.67E-03
781980,17,781960,1.10E-03
781980,102,781990,4.19E-01
781980,103,771980,4.26E-06
791970,16,791960,5.95E-03
791970,17,791950,5.67E-04
791970,102,791980,4.15E-01
791970,103,781970,6.47E-06
801960,16,801950,5.51E-03
801960,17,801940,1.63E-04
801960,102,801970,2.36E-02
801960,103,791960,1.63E-05
801970,16,801960,5.63E-03
801970,102,801980,7.34E-01
801970,103,791970,9.69E-06
801980,16,801970,7.12E-03
801980,17,801960,2.41E-04
801980,102,801990,1.13E-01
801980,103,791980,9.89E-06
801990,16,801980,9.55E-03
801990,17,801970,4.85E-04
801990,102,802000,3.13E-01
801990,103,791990,8.90E-06
802000,16,801990,7.99E-03
802000,17,801980,4.26E-04
802000,102,802010,1.77E-01
802000,103,792000,5.68E-06
802010,16,802000,1.15E-02
802010,17,801990,5.67E-04
802010,102,802020,1.95E-01
802010,103,792010,4.57E-06
802020,16,802010,9.23E-03
802020,17,802000,4.83E-04
802020,102,802030,1.19E-01
802020,103,792020,2.94E-06
802030,16,802020,8.29E-03
802030,17,802010,1.13E-03
802030,102,802040,3.88E-01
802030,103,792030,7.53E-06
802040,16,802030,8.76E-03
802040,17,802020,4.41E-04
802040,102,802050,2.54E-02
802040,103,792040,1.11E-06
801971,16,801960,4.49E-03
801971,102,801980,1.14E+00
801971,103,791970,1.06E-05
812030,16,812020,5.29E-03
812030,17,812010,1.85E-04
812030,102,812040,3.95E-01
812040,16,812030,5.63E-03
812040,17,812020,9.41E-04
812040,102,812050,5.98E-01
812040,103,802040,1.99E-05
812050,16,812040,5.98E-03
812050,17,812030,1.89E-04
812050,102,812060,1.94E-01
822040,16,822030,5.29E-03
822040,17,822020,2.11E-04
822040,102,822050,3.52E-01
822040,103,812040,1.65E-05
822050,16,822040,5.71E-03
822050,17,822030,6.33E-04
822050,102,822060,2.24E-01
822050,103,812050,1.73E-05
822060,16,822050,5.96E-03
822060,17,822040,4.17E-04
822060,102,822070,1.97E-01
822060,103,812060,1.71E-05
822070,16,822060,7.06E-03
822070,17,822050,6.87E-04
822070,102,822080,1.10E-01
822070,103,812070,1.12E-05
822080,16,822070,6.39E-03
822080,17,822060,5.81E-04
822080,102,822090,2.18E-02
822080,103,812080,2.25E-06
832090,16,832080,7.01E-03
832090,17,832070,6.01E-04
832090,102,832100,3.02E-02
832090,103,822090,2.91E-06
832101,16,832090,1.07E-02
832101,102,832110,1.96E-02
832101,103,822100,5.33E-06
842080,16,842070,6.13E-03
842080,17,842060,3.72E-04
842080,102,842090,9.95E-01
842080,103,832080,5.10E-05
842090,16,842080,5.30E-03
842090,102,842100,3.36E-02
842090,103,832090,1.27E-05
842100,16,842090,6.48E-03
842100,17,842080,5.94E-04
842100,102,842110,5.42E-02
842100,103,832100,1.11E-05
882230,16,882220,3.51E-02
882230,17,882210,2.73E-03
882230,18,0,5.57E-02
882230,102,882240,3.04E-01
882240,16,882230,1.52E-02
882240,17,882220,2.87E-03
882240,102,882250,1.15E-01
882250,16,882240,4.16E-02
882250,17,882230,2.78E-03
882250,102,882260,3.52E-01
882260,16,882250,1.39E-02
882260,17,882240,3.06E-03
882260,18,0,1.09E-04
882260,102,882270,2.76E-01
892250,16,892240,9.49E-03
892250,17,892230,1.65E-03
892250,18,0,7.83E-03
892250,102,892260,9.10E-01
892260,16,892250,1.88E-02
892260,17,892240,1.86E-03
892260,18,0,2.63E-02
892260,102,892270,1.14E+00
892270,16,892260,1.12E-02
892270,17,892250,1.79E-03
892270,18,0,2.85E-03
892270,102,892280,6.62E-01
902270,16,902260,1.23E-02
902270,17,902250,9.70E-04
902270,18,0,3.89E-01
902270,102,902280,6.25E-01
902280,16,902270,7.90E-03
902280,17,902260,1.12E-03
902280,18,0,1.10E-01
902280,102,902290,4.05E-01
902290,16,902280,1.39E-02
902290,17,902270,1.07E-03
902290,18,0,6.03E-01
902290,102,902300,8.29E-01
902300,16,902290,1.10E-02
902300,17,902280,1.45E-03
902300,18,0,5.68E-02
902300,102,902310,4.04E-01
902310,16,902300,1.89E-02
902310,17,902290,1.57E-03
902310,18,0,3.82E-01
902310,102,902320,7.81E-01
902320,16,902310,1.08E-02
902320,17,902300,1.64E-03
902320,18,0,1.89E-02
902320,102,902330,2.98E-01
902320,103,892320,2.62E-06
902330,16,902320,2.62E-02
902330,17,902310,1.92E-03
902330,18,0,1.85E-01
902330,102,902340,3.15E-01
902340,16,902330,1.27E-02
902340,17,902320,2.26E-03
902340,18,0,7.55E-03
902340,102,902350,1.01E-01
912290,16,912280,2.08E-03
912290,17,912270,1.44E-04
912290,18,0,1.52E+00
912290,102,912300,8.58E-01
912300,16,912290,3.23E-03
912300,17,912280,1.36E-04
912300,18,0,2.30E+00
912300,102,912310,4.14E-01
912310,16,912300,3.36E-03
912310,17,912290,4.52E-04
912310,18,0,2.87E-01
912310,102,912320,9.97E-01
912310,103,902310,1.07E-05
912320,16,912310,8.56E-03
912320,17,912300,3.70E-04
912320,18,0,1.79E+00
912320,102,912330,2.36E-01
912330,16,912320,7.54E-03
912330,17,912310,1.65E-03
912330,18,0,6.34E-02
912330,102,912340,1.09E+00
912330,103,902330,7.40E-06
922300,16,922290,3.26E-04
922300,17,922280,2.54E-05
922300,18,0,2.40E+00
922300,102,922310,2.44E-01
922310,16,922300,1.04E-03
922310,17,922290,9.90E-06
922310,18,0,2.64E+00
922310,102,922320,2.98E-01
922320,16,922310,1.03E-03
922320,17,922300,7.56E-05
922320,18,0,1.68E+00
922320,102,922330,3.67E-01
922330,16,922320,9.73E-04
922330,17,922310,7.86E-05
922330,18,0,2.36E+00
922330,102,922340,1.97E-01
922340,16,922330,2.26E-03
922340,17,922320,3.56E-05
922340,102,922350,3.49E-01
922350,16,922340,6.03E-03
922350,17,922330,2.14E-04
922350,18,0,1.60E+00
922350,102,922360,3.82E-01
922350,103,912350,4.29E-06
922360,16,922350,5.10E-03
922360,17,922340,6.14E-04
922360,102,922370,3.34E-01
922370,16,922360,1.49E-02
922370,17,922350,6.23E-04
922370,18,0,6.06E-01
922370,102,922380,2.94E-01
922380,16,922370,7.12E-03
922380,17,922360,7.53E-04
922380,18,0,7.52E-02
922380,102,922390,2.53E-01
922380,103,912380,1.31E-06
922390,16,922380,2.72E-02
922390,17,922370,1.06E-03
922390,18,0,6.08E-01
922390,102,922400,6.09E-01
922400,16,922390,1.05E-02
922400,17,922380,1.66E-03
922400,102,922410,1.91E-01
922410,16,922400,3.06E-02
922410,17,922390,1.60E-03
922410,18,0,1.65E-01
922410,102,922420,4.47E-01
932340,16,932330,7.46E-04
932340,17,932320,2.34E-07
932340,18,0,3.12E+00
932340,102,932350,1.18E-01
932350,16,932340,8.38E-04
932350,17,932330,2.33E-05
932350,18,0,1.64E+00
932350,102,932360,9.14E-01
932360,16,932350,1.54E-03
932360,17,932340,2.97E-05
932360,18,0,2.76E+00
932360,102,932370,2.37E-01
932370,16,932360,1.97E-03
932370,17,932350,1.16E-04
932370,18,0,5.40E-01
932370,102,932380,1.07E+00
932380,16,932370,5.85E-03
932380,17,932360,1.95E-04
932380,18,0,2.21E+00
932380,102,932390,2.58E-01
932390,16,932380,5.83E-03
932390,17,932370,5.95E-04
932390,18,0,1.59E-01
932390,102,932400,7.63E-01
932361,16,932350,2.47E-03
932361,17,932340,6.72E-05
932361,18,0,2.63E+00
932361,102,932370,1.35E-01
942360,16,942350,4.12E-04
942360,17,942340,3.59E-06
942360,18,0,3.13E+00
942360,102,942370,1.81E-01
942370,16,942360,7.06E-04
942370,17,942350,5.87E-06
942370,18,0,3.09E+00
942370,102,942380,2.16E-01
942380,16,942370,4.52E-04
942380,17,942360,6.79E-05
942380,18,0,1.25E+00
942380,102,942390,4.53E-01
942390,16,942380,1.87E-03
